date,route,stop,time,location,drumming,seen,comment
2009-04-30,2,10,06:10,ADJ121,1,0,
2009-04-30,2,11,06:00,ADJ160,1,0,
2009-04-30,2,12,05:47,ADJ210,0,0,
2009-04-30,2,13,05:36,ADJ260,1,0,
2009-04-30,1,1,07:15,CL005,0,0,
2009-04-30,1,2,07:07,CL055,0,0,
2009-04-30,1,3,06:59,CL100,0,0,
2009-04-30,1,4,06:52,CL140,0,0,
2009-04-30,1,5,06:44,CL190,0,0,
2009-04-30,1,6,06:37,CL235,2,1,
2009-04-30,1,7,06:30,CL285,0,0,
2009-04-30,1,8,06:23,CL335,1,0,
2009-04-30,1,15,05:22,DP040,2,0,
2009-04-30,1,16,05:30,DP110,2,0,
2009-04-30,1,17,05:37,DP160,1,0,
2009-04-30,2,8,07:13,LSB030,0,1,
2009-04-30,2,9,07:25,LSB075,1,0,
2009-04-30,2,3,06:18,SB010,0,0,
2009-04-30,2,4,06:28,SB055,1,0,
2009-04-30,2,5,06:38,SB105,0,0,
2009-04-30,2,6,06:49,SB150,2,0,
2009-04-30,2,7,06:59,SB202,0,0,
2009-04-30,1,9,06:17,SC000,1,0,
2009-04-30,1,10,06:10,SC040,0,0,
2009-04-30,1,11,06:03,SC085,0,0,
2009-04-30,1,12,05:48,SC130,0,0,
2009-04-30,1,13,05:55,SC180,0,2,
2009-04-30,2,14,05:25,WL045,0,0,
2009-04-30,2,15,05:15,WL084,1,0,
2009-04-30,1,14,05:13,WL135,0,1,
2010-04-13,2,2,06:00,ADJ040,1,0,
2010-04-13,2,10,07:35,ADJ121,1,0,
2010-04-13,2,11,07:47,ADJ160,1,0,
2010-04-13,2,12,07:57,ADJ210,0,0,
2010-04-13,2,13,08:08,ADJ260,0,0,
2010-04-13,2,1,05:50,ADJOO5,0,0,
2010-04-13,1,1,05:50,CL005,0,0,
2010-04-13,1,2,05:58,CL055,0,0,
2010-04-13,1,3,06:08,CL100,0,0,
2010-04-13,1,4,06:17,CL140,1,0,
2010-04-13,1,7,07:32,CL285,0,0,
2010-04-13,1,8,07:40,CL335,0,0,
2010-04-13,1,15,08:41,DP040,1,0,
2010-04-13,1,16,08:51,DP110,0,0,
2010-04-13,1,17,08:58,DP160,1,0,
2010-04-13,2,8,07:05,LSB030,1,0,
2010-04-13,2,9,07:15,LSB080,0,0,
2010-04-13,2,3,06:10,SB010,0,0,
2010-04-13,2,4,06:19,SB055,2,0,
2010-04-13,2,5,06:28,SB105,0,0,
2010-04-13,2,6,06:38,SB150,2,0,
2010-04-13,2,7,06:52,SB202,0,0,
2010-04-13,1,9,07:48,SC000,1,0,
2010-04-13,1,10,07:56,SC040,1,0,
2010-04-13,1,11,08:03,SC085,0,0,
2010-04-13,1,12,08:10,SC130,0,0,
2010-04-13,1,13,08:19,SC180,0,0,
2010-04-13,2,14,08:20,WL045,0,0,
2010-04-13,2,15,08:29,WL084,0,0,
2010-04-13,1,14,08:32,WL135,1,0,
2010-04-14,2,1,08:15,ADJ005,0,0,
2010-04-14,2,2,08:06,ADJ040,1,0,
2010-04-14,2,10,06:37,ADJ121,1,1,
2010-04-14,2,11,06:24,ADJ160,1,0,
2010-04-14,2,12,06:15,ADJ210,0,0,
2010-04-14,2,13,06:05,ADJ260,0,0,
2010-04-14,1,1,08:36,CL005,0,0,
2010-04-14,1,2,08:26,CL055,0,0,
2010-04-14,1,3,08:19,CL100,0,0,
2010-04-14,1,4,08:11,CL140,0,0,
2010-04-14,1,5,07:50,CL190,0,0,
2010-04-14,1,6,07:33,CL235,0,0,
2010-04-14,1,7,07:23,CL285,0,0,
2010-04-14,1,8,07:16,CL335,0,0,
2010-04-14,1,15,06:08,DP040,1,0,
2010-04-14,1,16,05:58,DP110,1,0,
2010-04-14,1,17,05:48,DP160,2,0,
2010-04-14,2,8,07:04,LSB030,1,0,
2010-04-14,2,9,06:54,LSB080,0,0,
2010-04-14,2,3,07:56,SB010,0,0,
2010-04-14,2,4,07:47,SB055,0,0,
2010-04-14,2,5,07:38,SB105,0,0,
2010-04-14,2,6,07:29,SB150,1,0,
2010-04-14,2,7,07:23,SB202,1,0,
2010-04-14,1,9,07:07,SC000,0,0,
2010-04-14,1,10,06:58,SC040,1,0,
2010-04-14,1,11,06:51,SC085,0,0,
2010-04-14,1,12,06:42,SC130,0,0,
2010-04-14,1,13,06:34,SC180,0,0,
2010-04-14,2,14,05:50,WL045,0,0,
2010-04-14,2,15,05:44,WL084,1,0,
2010-04-14,1,14,06:20,WL135,1,0,
2010-04-15,2,1,05:41,ADJ005,0,0,
2010-04-15,2,2,05:50,ADJ040,1,0,
2010-04-15,2,10,07:35,ADJ121,1,0,
2010-04-15,2,11,07:43,ADJ160,1,0,
2010-04-15,2,12,07:51,ADJ210,0,0,
2010-04-15,2,13,08:00,ADJ260,0,0,
2010-04-15,1,1,05:21,CL005,0,0,
2010-04-15,1,2,05:50,CL055,0,0,
2010-04-15,1,3,06:00,CL100,0,0,
2010-04-15,1,4,06:10,CL140,0,0,
2010-04-15,1,5,06:18,CL190,1,0,
2010-04-15,1,6,06:29,CL235,1,0,
2010-04-15,1,7,06:38,CL285,0,0,
2010-04-15,1,8,06:52,CL335,0,0,
2010-04-15,1,15,08:21,DP040,1,0,
2010-04-15,1,16,08:32,DP110,0,0,
2010-04-15,1,17,08:43,DP160,0,0,
2010-04-15,2,8,06:53,LSB030,1,0,
2010-04-15,2,9,07:03,LSB080,0,0,
2010-04-15,2,3,06:03,SB010,0,0,
2010-04-15,2,4,06:12,SB055,0,0,
2010-04-15,2,5,06:22,SB105,1,0,
2010-04-15,2,6,06:32,SB150,1,0,
2010-04-15,2,7,06:42,SB202,1,0,
2010-04-15,1,9,07:10,SC000,1,1,
2010-04-15,1,10,07:22,SC040,1,0,
2010-04-15,1,11,07:31,SC085,0,0,
2010-04-15,1,12,07:41,SC130,0,0,
2010-04-15,1,13,07:50,SC180,1,0,
2010-04-15,2,14,08:08,WL045,1,0,
2010-04-15,2,15,08:19,WL084,0,0,
2010-04-15,1,14,08:10,WL135,0,0,
2010-04-20,2,1,07:48,ADJ005,0,0,
2010-04-20,2,2,07:37,ADJ040,1,0,
2010-04-20,2,10,06:11,ADJ121,0,0,
2010-04-20,2,11,06:02,ADJ160,1,0,
2010-04-20,2,12,05:53,ADJ210,0,0,
2010-04-20,2,13,05:42,ADJ260,0,0,
2010-04-20,1,1,08:26,CL005,0,0,
2010-04-20,1,2,08:15,CL055,0,1,
2010-04-20,1,3,08:06,CL100,0,0,
2010-04-20,1,4,07:56,CL140,0,0,
2010-04-20,1,5,07:44,CL190,0,0,
2010-04-20,1,6,07:34,CL235,1,0,
2010-04-20,1,7,07:25,CL285,0,0,
2010-04-20,1,8,07:15,CL335,0,0,
2010-04-20,1,15,05:42,DP040,1,0,
2010-04-20,1,16,05:54,DP110,1,1,
2010-04-20,1,17,06:04,DP160,0,1,
2010-04-20,2,8,06:36,LSB030,1,0,
2010-04-20,2,9,06:26,LSB080,0,0,
2010-04-20,2,3,07:27,SB010,0,0,
2010-04-20,2,4,07:19,SB055,0,0,
2010-04-20,2,5,07:10,SB105,1,0,
2010-04-20,2,6,07:02,SB150,1,0,
2010-04-20,2,7,06:49,SB202,0,0,
2010-04-20,1,9,07:06,SC000,1,0,
2010-04-20,1,10,06:55,SC040,1,0,
2010-04-20,1,11,06:45,SC085,0,0,
2010-04-20,1,12,06:25,SC130,0,0,
2010-04-20,1,13,06:35,SC180,1,0,
2010-04-20,2,14,05:34,WL045,0,0,
2010-04-20,2,15,05:25,WL084,0,0,
2010-04-20,1,14,05:30,WL135,0,0,
2010-04-21,2,1,05:27,ADJ005,0,0,
2010-04-21,2,2,05:36,ADJ040,1,0,
2010-04-21,2,10,07:01,ADJ121,1,0,
2010-04-21,2,11,07:14,ADJ160,1,0,
2010-04-21,2,12,07:24,ADJ210,0,0,
2010-04-21,2,13,07:32,ADJ260,0,0,
2010-04-21,1,1,05:30,CL005,0,0,
2010-04-21,1,2,05:42,CL055,0,0,
2010-04-21,1,3,05:53,CL100,0,0,
2010-04-21,1,4,06:01,CL140,0,0,
2010-04-21,1,5,06:12,CL190,0,0,
2010-04-21,1,6,06:22,CL235,1,0,
2010-04-21,1,7,06:31,CL285,0,0,
2010-04-21,1,8,06:47,CL335,0,0,
2010-04-21,1,15,08:24,DP040,1,0,
2010-04-21,1,16,08:12,DP110,1,0,
2010-04-21,1,17,08:02,DP160,1,0,
2010-04-21,2,8,06:34,LSB30,0,0,
2010-04-21,2,9,06:44,LSB80,0,0,
2010-04-21,2,3,05:45,SB010,0,0,
2010-04-21,2,4,05:54,SB055,0,0,
2010-04-21,2,5,06:03,SB105,0,0,
2010-04-21,2,6,06:12,SB150,2,0,
2010-04-21,2,7,06:20,SB202,0,0,
2010-04-21,1,9,07:00,SC000,0,1,
2010-04-21,1,10,07:10,SC040,1,0,
2010-04-21,1,11,07:21,SC085,0,0,
2010-04-21,1,12,07:31,SC130,0,0,
2010-04-21,1,13,07:41,SC180,1,0,
2010-04-21,2,14,07:40,WL045,0,0,
2010-04-21,2,15,07:49,WL084,0,0,
2010-04-21,1,14,08:36,WL135,1,0,
2011-05-10,2,12,08:17,AD210,0,0,
2011-05-10,2,13,08:06,AD260,0,0,
2011-05-10,2,10,07:56,ADJ121,1,0,
2011-05-10,2,11,08:07,ADJ160,0,0,
2011-05-10,2,2,06:18,ADJ40,1,0,
2011-05-10,2,1,06:09,ADJ5,0,0,
2011-05-10,1,3,05:39,CL100,0,0,
2011-05-10,1,4,05:30,CL140,0,0,
2011-05-10,1,5,05:20,CL190,0,1,
2011-05-10,1,6,05:24,CL235,0,0,
2011-05-10,1,7,05:33,CL285,0,0,
2011-05-10,1,8,05:43,CL335,0,0,
2011-05-10,1,1,06:00,CL5,0,0,
2011-05-10,1,2,05:49,CL55,0,0,
2011-05-10,1,16,07:04,DP110,0,0,
2011-05-10,1,17,06:54,DP160,1,0,
2011-05-10,1,15,07:16,DP40,0,0,
2011-05-10,2,8,07:25,LSB30,0,0,
2011-05-10,2,9,07:37,LSB80,0,1,
2011-05-10,2,3,06:30,SB10,1,0,
2011-05-10,2,5,06:51,SB105,0,0,
2011-05-10,2,6,07:01,SB150,1,0,
2011-05-10,2,7,07:13,SB202,0,0,
2011-05-10,2,4,06:40,SB55,1,0,
2011-05-10,1,9,05:51,SC0,1,0,
2011-05-10,1,12,06:23,SC130,0,0,
2011-05-10,1,13,06:34,SC180,2,0,
2011-05-10,1,10,06:01,SC40,1,0,
2011-05-10,1,11,06:12,SC85,0,0,
2011-05-10,1,14,07:29,WL135,0,0,
2011-05-10,2,14,07:56,WL45,1,0,
2011-05-10,2,15,07:47,WL84,1,0,
2011-05-12,2,12,06:28,AD210,0,0,
2011-05-12,2,13,06:17,AD260,0,0,
2011-05-12,2,10,07:07,ADJ121,0,0,
2011-05-12,2,11,06:59,ADJ160,0,0,
2011-05-12,2,2,07:16,ADJ40,0,0,
2011-05-12,2,1,07:23,ADJ5,0,0,
2011-05-12,1,3,05:25,CL100,0,0,
2011-05-12,1,4,05:18,CL140,0,0,
2011-05-12,1,5,05:10,CL190,0,0,
2011-05-12,1,6,05:10,CL235,0,0,
2011-05-12,1,7,05:20,CL285,0,0,
2011-05-12,1,8,05:29,CL335,0,0,
2011-05-12,1,1,05:39,CL5,0,0,
2011-05-12,1,2,05:32,CL55,0,0,
2011-05-12,1,16,06:55,DP110,1,0,
2011-05-12,1,17,07:06,DP160,0,0,
2011-05-12,1,15,06:45,DP40,0,0,
2011-05-12,2,8,06:26,LSB30,0,0,
2011-05-12,2,9,06:19,LSB80,0,0,
2011-05-12,2,3,06:49,SB10,0,0,
2011-05-12,2,5,06:33,SB105,0,0,
2011-05-12,2,6,06:07,SB150,0,0,
2011-05-12,2,7,05:59,SB202,0,0,
2011-05-12,2,4,06:41,SB55,1,0,
2011-05-12,1,9,05:37,SC0,1,0,
2011-05-12,1,12,07:17,SC130,0,0,
2011-05-12,1,13,07:28,SC180,1,0,
2011-05-12,1,10,07:52,SC40,1,0,
2011-05-12,1,11,07:40,SC85,0,0,
2011-05-12,1,14,05:46,WL135,0,0,
2011-05-12,2,14,06:06,WL45,0,0,
2011-05-12,2,15,05:56,WL84,1,0,
2011-05-13,2,12,06:07,AD210,0,0,
2011-05-13,2,13,05:56,AD260,0,0,
2011-05-13,2,10,06:16,ADJ121,1,0,
2011-05-13,2,11,06:09,ADJ160,1,0,
2011-05-13,2,2,06:27,ADJ40,0,0,
2011-05-13,2,1,06:33,ADJ5,0,0,
2011-05-13,1,3,06:48,CL100,0,0,
2011-05-13,1,4,07:03,CL140,0,0,
2011-05-13,1,5,06:56,CL190,0,0,
2011-05-13,1,6,07:54,CL235,0,0,
2011-05-13,1,7,07:44,CL285,0,0,
2011-05-13,1,8,05:06,CL335,0,0,
2011-05-13,1,1,07:13,CL5,0,0,
2011-05-13,1,2,06:42,CL55,0,0,
2011-05-13,1,16,06:37,DP110,1,0,
2011-05-13,1,17,06:46,DP160,0,0,
2011-05-13,1,15,06:25,DP40,0,0,
2011-05-13,2,8,05:37,LSB30,0,0,
2011-05-13,2,9,05:30,LSB80,0,0,
2011-05-13,2,3,06:00,SB10,0,0,
2011-05-13,2,5,05:44,SB105,0,0,
2011-05-13,2,6,05:19,SB150,1,0,
2011-05-13,2,7,05:11,SB202,1,0,
2011-05-13,2,4,05:51,SB55,1,0,
2011-05-13,1,9,05:15,SC0,1,0,
2011-05-13,1,12,07:13,SC130,0,0,
2011-05-13,1,13,07:02,SC180,1,0,
2011-05-13,1,10,07:31,SC40,0,0,
2011-05-13,1,11,07:23,SC85,0,0,
2011-05-13,1,14,05:24,WL135,0,0,
2011-05-13,2,14,05:46,WL45,0,0,
2011-05-13,2,15,05:37,WL84,1,0,
2012-04-18,2,10,07:29,ADJ121,1,0,
2012-04-18,2,11,07:38,ADJ160,0,0,
2012-04-18,2,12,07:47,ADJ210,0,0,
2012-04-18,2,13,07:57,ADJ260,0,0,
2012-04-18,2,2,05:57,ADJ40,1,0,
2012-04-18,2,1,05:49,ADJ5,0,0,
2012-04-18,1,3,06:10,CL100,0,0,
2012-04-18,1,4,06:20,CL140,0,0,
2012-04-18,1,5,06:29,CL190,0,0,
2012-04-18,1,6,06:38,CL235,0,0,
2012-04-18,1,7,06:47,CL285,0,0,
2012-04-18,1,8,06:55,CL335,0,0,
2012-04-18,1,1,05:51,CL5,0,0,
2012-04-18,1,2,06:01,CL55,0,0,
2012-04-18,1,16,07:34,DP110,0,0,
2012-04-18,1,17,07:44,DP160,0,0,
2012-04-18,1,15,07:23,DP40,0,0,
2012-04-18,2,8,07:00,LSB30,0,0,
2012-04-18,2,9,07:10,LSB80,1,0,
2012-04-18,2,3,06:07,SB10,1,0,
2012-04-18,2,5,06:26,SB105,1,0,
2012-04-18,2,6,06:35,SB150,0,0,
2012-04-18,2,7,06:45,SB202,1,0,
2012-04-18,2,4,06:16,SB55,1,0,
2012-04-18,1,9,07:04,SC0,1,0,
2012-04-18,1,12,07:58,SC130,0,0,
2012-04-18,1,13,08:07,SC180,1,0,
2012-04-18,1,10,08:33,SC40,1,0,
2012-04-18,1,11,08:23,SC85,0,0,
2012-04-18,1,14,07:13,WL135,0,0,
2012-04-18,2,14,08:07,WL45,0,0,
2012-04-18,2,15,08:15,WL84,1,0,
2012-05-02,2,10,06:22,ADJ121,0,0,
2012-05-02,2,11,06:13,ADJ160,0,0,
2012-05-02,2,12,06:05,ADJ210,0,0,
2012-05-02,2,13,05:55,ADJ260,0,0,
2012-05-02,2,2,07:48,ADJ40,0,0,
2012-05-02,2,1,07:56,ADJ5,0,0,
2012-05-02,1,3,07:54,CL100,0,1,
2012-05-02,1,4,07:44,CL140,0,0,
2012-05-02,1,5,07:34,CL190,0,0,
2012-05-02,1,6,07:25,CL235,0,0,
2012-05-02,1,7,07:15,CL285,0,0,
2012-05-02,1,8,07:02,CL335,0,0,
2012-05-02,1,1,08:12,CL5,0,0,
2012-05-02,1,2,08:03,CL55,0,0,
2012-05-02,1,16,05:48,DP110,0,0,
2012-05-02,1,17,05:58,DP160,1,0,
2012-05-02,1,15,05:38,DP40,0,0,
2012-05-02,2,8,06:51,LSB30,0,0,
2012-05-02,2,9,06:42,LSB80,2,0,
2012-05-02,2,3,07:38,SB10,2,0,
2012-05-02,2,5,07:22,SB105,1,0,
2012-05-02,2,6,07:13,SB150,1,0,
2012-05-02,2,7,07:05,SB202,2,0,
2012-05-02,2,4,07:30,SB55,1,0,
2012-05-02,1,9,06:52,SC0,1,0,
2012-05-02,1,12,06:23,SC130,0,0,
2012-05-02,1,13,06:12,SC180,2,0,
2012-05-02,1,10,06:43,SC40,0,0,
2012-05-02,1,11,06:33,SC85,0,0,
2012-05-02,1,14,05:28,WL135,0,0,
2012-05-02,2,14,05:44,WL45,0,0,
2012-05-02,2,15,05:25,WL84,2,0,
2012-05-03,2,10,07:04,ADJ121,1,0,
2012-05-03,2,11,07:14,ADJ160,0,0,
2012-05-03,2,12,07:23,ADJ210,0,0,
2012-05-03,2,13,07:32,ADJ260,0,0,
2012-05-03,2,2,05:39,ADJ40,0,0,
2012-05-03,2,1,05:30,ADJ5,0,0,
2012-05-03,1,3,05:48,CL100,0,0,
2012-05-03,1,4,05:57,CL140,0,0,
2012-05-03,1,5,06:07,CL190,0,0,
2012-05-03,1,6,06:17,CL235,0,0,
2012-05-03,1,7,06:26,CL285,0,0,
2012-05-03,1,8,06:37,CL335,0,0,
2012-05-03,1,1,05:28,CL5,0,0,
2012-05-03,1,2,05:38,CL55,0,0,
2012-05-03,1,16,07:54,DP110,0,0,
2012-05-03,1,17,07:43,DP160,0,0,
2012-05-03,1,15,08:05,DP40,0,0,
2012-05-03,2,8,06:36,LSB30,0,0,
2012-05-03,2,9,06:45,LSB80,0,0,
2012-05-03,2,3,05:48,SB10,1,0,
2012-05-03,2,5,06:04,SB105,0,0,
2012-05-03,2,6,06:13,SB150,1,0,
2012-05-03,2,7,06:22,SB202,0,0,
2012-05-03,2,4,05:56,SB55,1,0,
2012-05-03,1,9,06:46,SC0,1,0,
2012-05-03,1,12,07:16,SC130,0,0,
2012-05-03,1,13,07:27,SC180,1,0,
2012-05-03,1,10,06:56,SC40,1,0,
2012-05-03,1,11,07:06,SC85,0,0,
2012-05-03,1,14,08:16,WL135,0,0,
2012-05-03,2,14,07:44,WL45,0,0,
2012-05-03,2,15,07:53,WL84,0,0,
2013-05-02,1,7,06:07, CL285,0,0,
2013-05-02,2,10,06:53,ADJ121,0,0,
2013-05-02,2,11,07:03,ADJ160,1,0,
2013-05-02,2,12,07:14,ADJ210,0,0,
2013-05-02,2,13,07:23,ADJ260,0,0,
2013-05-02,2,2,05:18,ADJ40,0,0,
2013-05-02,2,1,05:09,ADJ5,0,0,
2013-05-02,1,3,05:34,CL100,0,0,
2013-05-02,1,4,05:42,CL140,0,0,
2013-05-02,1,5,05:50,CL190,0,0,
2013-05-02,1,6,05:57,CL235,1,0,
2013-05-02,1,8,06:17,CL335,0,0,
2013-05-02,1,1,05:15,CL5,0,0,
2013-05-02,1,2,05:25,CL55,0,0,
2013-05-02,1,16,07:19,DP110,0,0,
2013-05-02,1,17,07:11,DP160,1,0,
2013-05-02,1,15,07:28,DP40,0,0,
2013-05-02,2,8,06:23,LSB30,0,0,
2013-05-02,2,9,06:33,LSB80,1,0,
2013-05-02,2,3,05:29,SB10,1,1,
2013-05-02,2,5,05:52,SB105,1,0,
2013-05-02,2,6,06:01,SB150,1,0,
2013-05-02,2,7,06:11,SB202,0,1,
2013-05-02,2,4,05:40,SB55,1,0,
2013-05-02,1,9,06:26,SC0,1,0,
2013-05-02,1,12,06:49,SC130,0,0,
2013-05-02,1,13,06:56,SC180,0,0,
2013-05-02,1,10,06:34,SC40,1,0,
2013-05-02,1,11,06:41,SC85,0,0,
2013-05-02,1,14,07:36,WL135,0,0,
2013-05-02,2,14,07:34,WL45,0,0,
2013-05-02,2,15,07:45,WL84,0,0,
2013-05-03,1,7,07:01, CL285,0,0,
2013-05-03,2,10,06:07,ADJ121,0,0,
2013-05-03,2,11,05:57,ADJ160,0,1,
2013-05-03,2,12,05:48,ADJ210,1,0,
2013-05-03,2,13,05:41,ADJ260,0,0,
2013-05-03,2,2,07:30,ADJ40,0,0,
2013-05-03,2,1,07:37,ADJ5,0,0,
2013-05-03,1,3,07:38,CL100,0,1,
2013-05-03,1,4,07:29,CL140,0,2,
2013-05-03,1,5,07:20,CL190,0,0,
2013-05-03,1,6,07:11,CL235,0,1,
2013-05-03,1,8,06:48,CL335,0,0,
2013-05-03,1,1,07:57,CL5,0,3,
2013-05-03,1,2,07:46,CL55,0,0,
2013-05-03,1,16,05:33,DP110,0,1,
2013-05-03,1,17,05:43,DP160,1,0,
2013-05-03,1,15,05:23,DP40,1,0,
2013-05-03,2,8,06:33,LSB30,0,0,
2013-05-03,2,9,06:24,LSB80,0,0,
2013-05-03,2,3,07:19,SB10,0,0,
2013-05-03,2,5,07:00,SB105,1,0,
2013-05-03,2,6,06:52,SB150,2,0,
2013-05-03,2,7,06:44,SB202,0,0,
2013-05-03,2,4,07:08,SB55,1,0,
2013-05-03,1,9,06:39,SC0,1,0,
2013-05-03,1,12,05:57,SC130,0,0,
2013-05-03,1,13,06:07,SC180,0,0,
2013-05-03,1,10,06:28,SC40,1,0,
2013-05-03,1,11,06:19,SC85,0,0,
2013-05-03,1,14,05:11,WL135,0,0,
2013-05-03,2,14,05:32,WL45,0,0,
2013-05-03,2,15,05:20,WL84,0,0,
2013-05-04,1,7,05:55, CL285,0,0,
2013-05-04,2,10,06:50,ADJ121,0,0,
2013-05-04,2,11,06:58,ADJ160,0,0,
2013-05-04,2,12,07:06,ADJ210,0,0,
2013-05-04,2,13,07:13,ADJ260,0,0,
2013-05-04,2,2,05:19,ADJ40,1,0,
2013-05-04,2,1,05:10,ADJ5,0,0,
2013-05-04,1,3,05:19,CL100,0,0,
2013-05-04,1,4,05:28,CL140,0,0,
2013-05-04,1,5,05:37,CL190,0,0,
2013-05-04,1,6,05:46,CL235,0,0,
2013-05-04,1,8,06:04,CL335,0,0,
2013-05-04,1,1,05:01,CL5,0,0,
2013-05-04,1,2,05:10,CL55,0,0,
2013-05-04,1,16,06:43,DP110,0,0,
2013-05-04,1,17,06:52,DP160,1,0,
2013-05-04,1,15,06:33,DP40,0,0,
2013-05-04,2,8,06:17,LSB30,0,0,
2013-05-04,2,9,06:26,LSB80,0,0,
2013-05-04,2,3,05:30,SB10,0,0,
2013-05-04,2,5,05:47,SB105,1,0,
2013-05-04,2,6,05:55,SB150,2,0,
2013-05-04,2,7,06:04,SB202,0,0,
2013-05-04,2,4,05:39,SB55,1,0,
2013-05-04,1,9,06:14,SC0,0,0,
2013-05-04,1,12,07:24,SC130,1,0,
2013-05-04,1,13,07:15,SC180,0,0,
2013-05-04,1,10,07:42,SC40,1,0,
2013-05-04,1,11,07:34,SC85,0,0,
2013-05-04,1,14,06:23,WL135,0,0,
2013-05-04,2,14,07:21,WL45,0,0,
2013-05-04,2,15,07:28,WL84,1,0,
2014-04-29,2,10,07:18,ADJ121,1,0,
2014-04-29,2,11,07:28,ADJ160,1,0,
2014-04-29,2,12,07:36,ADJ210,0,0,
2014-04-29,2,13,07:45,ADJ260,1,0,
2014-04-29,2,2,05:32,ADJ40,0,0,
2014-04-29,2,1,05:24,ADJ5,0,0,
2014-04-29,1,3,05:46,CL100,0,0,
2014-04-29,1,4,05:55,CL140,0,0,
2014-04-29,1,5,06:05,CL190,0,0,
2014-04-29,1,6,06:14,CL235,0,0,
2014-04-29,1,7,06:24,CL285,0,0,
2014-04-29,1,8,06:34,CL335,0,0,
2014-04-29,1,1,05:25,CL5,0,0,
2014-04-29,1,2,05:37,CL55,0,0,
2014-04-29,1,16,07:56,DP110,1,0,
2014-04-29,1,17,07:45,DP160,0,0,
2014-04-29,1,15,08:07,DP40,0,0,
2014-04-29,2,8,06:09,LSB30,1,1,
2014-04-29,2,9,06:20,LSB80,0,1,
2014-04-29,2,3,05:41,SB10,1,0,
2014-04-29,2,5,06:00,SB105,1,0,
2014-04-29,2,6,06:34,SB150,1,0,
2014-04-29,2,7,06:44,SB202,1,1,
2014-04-29,2,4,05:51,SB55,1,0,
2014-04-29,1,9,06:44,SC0,1,0,
2014-04-29,1,12,07:17,SC130,0,0,
2014-04-29,1,13,07:26,SC180,2,0,
2014-04-29,1,10,06:54,SC40,1,0,
2014-04-29,1,11,07:08,SC85,0,0,
2014-04-29,1,14,08:20,WL135,0,0,
2014-04-29,2,14,07:54,WL45,0,0,
2014-04-29,2,15,08:02,WL84,0,0,
2014-05-06,2,10,06:06,ADJ121,1,0,
2014-05-06,2,11,05:56,ADJ160,1,0,
2014-05-06,2,12,05:46,ADJ210,0,0,
2014-05-06,2,13,05:35,ADJ260,1,0,
2014-05-06,2,2,07:44,ADJ40,0,0,
2014-05-06,2,1,07:53,ADJ5,0,0,
2014-05-06,1,3,07:44,CL100,0,1,
2014-05-06,1,4,07:32,CL140,0,0,
2014-05-06,1,5,07:23,CL190,0,0,
2014-05-06,1,6,07:13,CL235,0,0,
2014-05-06,1,7,07:05,CL285,0,0,
2014-05-06,1,8,05:13,CL335,0,0,
2014-05-06,1,1,08:07,CL5,0,0,
2014-05-06,1,2,07:57,CL55,0,0,
2014-05-06,1,16,06:24,DP110,1,0,
2014-05-06,1,17,06:15,DP160,1,0,
2014-05-06,1,15,06:36,DP40,2,0,
2014-05-06,2,8,07:00,LSB30,0,0,
2014-05-06,2,9,06:48,LSB80,1,0,
2014-05-06,2,3,06:16,SB10,1,0,
2014-05-06,2,5,06:37,SB105,1,0,
2014-05-06,2,6,07:13,SB150,0,0,
2014-05-06,2,7,07:22,SB202,0,0,
2014-05-06,2,4,06:25,SB55,1,0,
2014-05-06,1,9,05:23,SC0,1,0,
2014-05-06,1,12,05:50,SC130,2,0,
2014-05-06,1,13,05:59,SC180,2,0,
2014-05-06,1,10,05:31,SC40,1,0,
2014-05-06,1,11,05:40,SC85,0,0,
2014-05-06,1,14,06:52,WL135,0,0,
2014-05-06,2,14,05:14,WL45,1,0,
2014-05-06,2,15,05:23,WL84,0,0,
2014-05-07,2,10,07:06,ADJ121,1,0,
2014-05-07,2,11,07:14,ADJ160,1,0,
2014-05-07,2,12,07:24,ADJ210,2,0,
2014-05-07,2,13,07:34,ADJ260,1,0,
2014-05-07,2,2,05:30,ADJ40,1,0,
2014-05-07,2,1,05:18,ADJ5,0,0,
2014-05-07,1,3,05:37,CL100,0,0,
2014-05-07,1,4,05:46,CL140,0,0,
2014-05-07,1,5,05:56,CL190,0,0,
2014-05-07,1,6,06:08,CL235,0,0,
2014-05-07,1,7,06:19,CL285,0,0,
2014-05-07,1,8,06:31,CL335,0,0,
2014-05-07,1,1,05:18,CL5,0,0,
2014-05-07,1,2,05:27,CL55,0,0,
2014-05-07,1,16,07:46,DP110,0,0,
2014-05-07,1,17,07:37,DP160,1,0,
2014-05-07,1,15,07:56,DP40,0,0,
2014-05-07,2,8,06:37,LSB30,0,0,
2014-05-07,2,9,06:49,LSB80,1,0,
2014-05-07,2,3,05:40,SB10,2,0,
2014-05-07,2,5,06:00,SB105,1,0,
2014-05-07,2,6,06:11,SB150,0,0,
2014-05-07,2,7,06:22,SB202,0,0,
2014-05-07,2,4,05:50,SB55,1,0,
2014-05-07,1,9,06:39,SC0,1,0,
2014-05-07,1,12,07:10,SC130,1,0,
2014-05-07,1,13,07:20,SC180,2,0,
2014-05-07,1,10,06:47,SC40,0,0,
2014-05-07,1,11,06:56,SC85,0,0,
2014-05-07,1,14,08:07,WL135,0,0,
2014-05-07,2,14,07:45,WL45,0,0,
2014-05-07,2,15,07:55,WL84,0,0,
